高校名称,专业,x轴,y轴,
空军军医大学,电子元件,57,2.000 
空军军医大学,通讯,89,2.580 
空军军医大学,电力工程,145,2.000 
陆军军医大学,聚合物、塑料,183,4.061 
陆军军医大学,药物,506,2.000 
陆军军医大学,农药,19,2.000 
陆军军医大学,食品、洗涤剂、水处理、生物技术,258,2.000 
陆军军医大学,一般化学,6,2.000 
陆军军医大学,纺织和造纸,18,3.176 
陆军军医大学,印刷、涂料、照相,0,-2.000 
陆军军医大学,石油,0,2.000 
陆军军医大学,化学工程,30,2.000 
陆军军医大学,核子能、爆破、防护,3,2.000 
陆军军医大学,耐火材料、玻璃、陶瓷、（无机）有机电化学,1,2.000 
陆军军医大学,冶金,1,2.000 
陆军军医大学,催化剂,3,-2.000 
陆军军医大学,其他,1221,2.000 
陆军军医大学,机械工程,107,2.000 
陆军军医大学,仪器、测量和测试,413,2.000 
陆军军医大学,计算机和控制,139,2.000 
陆军军医大学,半导体和电路,12,2.000 
陆军军医大学,电子元件,46,2.000 
陆军军医大学,通讯,63,2.000 
陆军军医大学,电力工程,67,2.000 
南方医科大学,聚合物、塑料,93,3.512 
南方医科大学,药物,415,3.789 
南方医科大学,农药,25,2.000 
南方医科大学,食品、洗涤剂、水处理、生物技术,255,2.000 
南方医科大学,一般化学,31,2.000 
南方医科大学,纺织和造纸,2,2.000 
南方医科大学,印刷、涂料、照相,5,2.000 
南方医科大学,石油,3,-2.301 
南方医科大学,化学工程,33,2.000 
南方医科大学,核子能、爆破、防护,0,-2.000 
南方医科大学,耐火材料、玻璃、陶瓷、（无机）有机电化学,0,-2.000 
南方医科大学,冶金,3,-2.000 
南方医科大学,催化剂,7,2.000 
南方医科大学,其他,156,2.000 
南方医科大学,机械工程,3,-2.301 
南方医科大学,仪器、测量和测试,175,2.000 
南方医科大学,计算机和控制,121,2.000 
南方医科大学,半导体和电路,2,2.000 
南方医科大学,电子元件,7,-2.000 
南方医科大学,通讯,12,2.000 
南方医科大学,电力工程,15,2.000 
南京航空航天大学,聚合物、塑料,662,2.000 
南京航空航天大学,药物,47,2.000 
南京航空航天大学,农药,1,2.000 
南京航空航天大学,食品、洗涤剂、水处理、生物技术,91,2.000 
南京航空航天大学,一般化学,132,2.000 
南京航空航天大学,纺织和造纸,42,2.000 
南京航空航天大学,印刷、涂料、照相,67,2.000 
南京航空航天大学,石油,11,2.000 
南京航空航天大学,化学工程,137,2.000 
南京航空航天大学,核子能、爆破、防护,24,2.000 
南京航空航天大学,耐火材料、玻璃、陶瓷、（无机）有机电化学,241,2.000 
南京航空航天大学,冶金,278,2.000 
南京航空航天大学,催化剂,16,2.000 
南京航空航天大学,其他,811,2.000 
南京航空航天大学,机械工程,1255,5.024 
南京航空航天大学,仪器、测量和测试,1482,2.000 
南京航空航天大学,计算机和控制,2767,2.000 
南京航空航天大学,半导体和电路,579,2.000 
南京航空航天大学,电子元件,929,2.000 
南京航空航天大学,通讯,1492,2.000 
南京航空航天大学,电力工程,1601,2.000 
南京林业大学,聚合物、塑料,935,2.000 
南京林业大学,药物,221,2.000 
南京林业大学,农药,183,2.000 
南京林业大学,食品、洗涤剂、水处理、生物技术,582,2.000 
南京林业大学,一般化学,274,2.000 
南京林业大学,纺织和造纸,206,2.000 
南京林业大学,印刷、涂料、照相,137,2.000 
南京林业大学,石油,81,2.000 
南京林业大学,化学工程,267,2.000 
南京林业大学,核子能、爆破、防护,2,2.000 
南京林业大学,耐火材料、玻璃、陶瓷、（无机）有机电化学,76,2.000 
南京林业大学,冶金,28,2.000 
南京林业大学,催化剂,103,2.000 
南京林业大学,其他,1392,2.000 
南京林业大学,机械工程,975,2.000 
南京林业大学,仪器、测量和测试,573,4.417 
南京林业大学,计算机和控制,467,2.000 
南京林业大学,半导体和电路,53,2.000 
南京林业大学,电子元件,107,2.000 
南京林业大学,通讯,196,2.000 
南京林业大学,电力工程,301,-2.000 
南京农业大学,聚合物、塑料,337,2.000 
南京农业大学,药物,389,2.000 
南京农业大学,农药,783,2.000 
南京农业大学,食品、洗涤剂、水处理、生物技术,1155,2.000 
南京农业大学,一般化学,54,2.000 
南京农业大学,纺织和造纸,16,2.000 
南京农业大学,印刷、涂料、照相,7,2.000 
南京农业大学,石油,12,2.000 
南京农业大学,化学工程,81,2.000 
南京农业大学,核子能、爆破、防护,0,-2.000 
南京农业大学,耐火材料、玻璃、陶瓷、（无机）有机电化学,11,2.000 
南京农业大学,冶金,20,2.000 
南京农业大学,催化剂,10,2.000 
南京农业大学,其他,869,2.000 
南京农业大学,机械工程,143,2.000 
南京农业大学,仪器、测量和测试,268,2.000 
南京农业大学,计算机和控制,307,2.000 
南京农业大学,半导体和电路,22,2.000 
南京农业大学,电子元件,42,2.000 
南京农业大学,通讯,80,2.000 
南京农业大学,电力工程,152,2.000 
南京师范大学,聚合物、塑料,98,2.000 
南京师范大学,药物,66,2.000 
南京师范大学,农药,20,2.000 
南京师范大学,食品、洗涤剂、水处理、生物技术,102,2.000 
南京师范大学,一般化学,79,2.000 
南京师范大学,纺织和造纸,2,2.000 
南京师范大学,印刷、涂料、照相,7,2.000 
南京师范大学,石油,13,2.000 
南京师范大学,化学工程,52,2.000 
南京师范大学,核子能、爆破、防护,0,2.000 
南京师范大学,耐火材料、玻璃、陶瓷、（无机）有机电化学,29,2.000 
南京师范大学,冶金,10,2.000 
南京师范大学,催化剂,23,2.000 
南京师范大学,其他,46,2.000 
南京师范大学,机械工程,53,2.000 
南京师范大学,仪器、测量和测试,100,2.000 
南京师范大学,计算机和控制,161,2.000 
南京师范大学,半导体和电路,14,2.000 
南京师范大学,电子元件,31,2.000 
南京师范大学,通讯,47,2.000 
南京师范大学,电力工程,88,2.000 
南京医科大学,聚合物、塑料,49,2.000 
南京医科大学,药物,232,3.496 
南京医科大学,农药,15,2.000 
南京医科大学,食品、洗涤剂、水处理、生物技术,159,2.000 
南京医科大学,一般化学,12,2.000 
南京医科大学,纺织和造纸,4,2.000 
南京医科大学,印刷、涂料、照相,1,2.000 
南京医科大学,石油,0,-2.000 
南京医科大学,化学工程,28,2.000 
南京医科大学,核子能、爆破、防护,1,-2.000 
南京医科大学,耐火材料、玻璃、陶瓷、（无机）有机电化学,1,2.000 
南京医科大学,冶金,0,2.000 
南京医科大学,催化剂,0,-2.000 
南京医科大学,其他,73,2.000 
南京医科大学,机械工程,1,-2.000 
南京医科大学,仪器、测量和测试,119,2.000 
南京医科大学,计算机和控制,36,2.000 
南京医科大学,半导体和电路,7,2.000 
南京医科大学,电子元件,7,2.000 
南京医科大学,通讯,9,2.000 
南京医科大学,电力工程,0,2.000 
南京邮电大学,聚合物、塑料,322,2.000 
南京邮电大学,药物,158,2.000 
南京邮电大学,农药,3,2.000 
南京邮电大学,食品、洗涤剂、水处理、生物技术,68,2.000 
南京邮电大学,一般化学,240,2.000 
南京邮电大学,纺织和造纸,26,2.000 
南京邮电大学,印刷、涂料、照相,30,2.000 
南京邮电大学,石油,3,2.000 
南京邮电大学,化学工程,86,2.000 
南京邮电大学,核子能、爆破、防护,3,2.000 
南京邮电大学,耐火材料、玻璃、陶瓷、（无机）有机电化学,427,2.000 
南京邮电大学,冶金,48,2.000 
南京邮电大学,催化剂,81,2.000 
南京邮电大学,其他,388,2.000 
南京邮电大学,机械工程,111,2.000 
南京邮电大学,仪器、测量和测试,572,2.000 
南京邮电大学,计算机和控制,2539,2.000 
南京邮电大学,半导体和电路,516,2.000 
南京邮电大学,电子元件,458,2.000 
南京邮电大学,通讯,1915,2.000 
南京邮电大学,电力工程,405,2.000 
南京中医药大学,聚合物、塑料,109,2.000 
南京中医药大学,药物,368,2.000 
南京中医药大学,农药,19,2.000 
南京中医药大学,食品、洗涤剂、水处理、生物技术,141,2.000 
南京中医药大学,一般化学,15,2.000 
南京中医药大学,纺织和造纸,2,2.000 
南京中医药大学,印刷、涂料、照相,1,-2.000 
南京中医药大学,石油,4,2.000 
南京中医药大学,化学工程,39,2.000 
南京中医药大学,核子能、爆破、防护,0,-2.000 
南京中医药大学,耐火材料、玻璃、陶瓷、（无机）有机电化学,0,2.000 
南京中医药大学,冶金,0,-2.000 
南京中医药大学,催化剂,10,2.000 
南京中医药大学,其他,61,2.000 
南京中医药大学,机械工程,15,2.000 
南京中医药大学,仪器、测量和测试,103,2.000 
南京中医药大学,计算机和控制,40,2.000 
南京中医药大学,半导体和电路,0,2.000 
南京中医药大学,电子元件,5,2.000 
南京中医药大学,通讯,5,2.000 
南京中医药大学,电力工程,14,2.000 
齐鲁师范学院,聚合物、塑料,18,2.000 
齐鲁师范学院,药物,11,2.000 
齐鲁师范学院,农药,8,2.000 
齐鲁师范学院,食品、洗涤剂、水处理、生物技术,15,-2.000 
齐鲁师范学院,一般化学,1,-2.000 
齐鲁师范学院,纺织和造纸,1,-2.000 
齐鲁师范学院,印刷、涂料、照相,0,-2.000 
齐鲁师范学院,石油,1,-2.000 
齐鲁师范学院,化学工程,15,2.000 
齐鲁师范学院,核子能、爆破、防护,0,-2.000 
齐鲁师范学院,耐火材料、玻璃、陶瓷、（无机）有机电化学,1,-2.000 
齐鲁师范学院,冶金,0,-2.000 
齐鲁师范学院,催化剂,0,-2.000 
齐鲁师范学院,其他,190,2.000 
齐鲁师范学院,机械工程,27,2.000 
齐鲁师范学院,仪器、测量和测试,8,2.000 
齐鲁师范学院,计算机和控制,25,2.000 
齐鲁师范学院,半导体和电路,2,-2.000 
齐鲁师范学院,电子元件,13,2.000 
齐鲁师范学院,通讯,45,2.000 
齐鲁师范学院,电力工程,13,2.000 
青岛农业大学,聚合物、塑料,396,2.000 
青岛农业大学,药物,379,2.000 
青岛农业大学,农药,448,2.000 
青岛农业大学,食品、洗涤剂、水处理、生物技术,801,2.000 
青岛农业大学,一般化学,81,2.000 
青岛农业大学,纺织和造纸,18,2.000 
青岛农业大学,印刷、涂料、照相,26,2.000 
青岛农业大学,石油,12,2.000 
青岛农业大学,化学工程,94,2.000 
青岛农业大学,核子能、爆破、防护,0,-2.000 
青岛农业大学,耐火材料、玻璃、陶瓷、（无机）有机电化学,17,2.000 
青岛农业大学,冶金,8,2.000 
青岛农业大学,催化剂,21,2.000 
青岛农业大学,其他,1076,2.000 
青岛农业大学,机械工程,173,2.000 
青岛农业大学,仪器、测量和测试,228,2.000 
青岛农业大学,计算机和控制,206,4.220 
青岛农业大学,半导体和电路,23,2.000 
青岛农业大学,电子元件,40,2.000 
青岛农业大学,通讯,92,2.000 
青岛农业大学,电力工程,142,3.919 
青海师范大学,聚合物、塑料,10,2.000 
青海师范大学,药物,13,2.000 
青海师范大学,农药,3,2.000 
青海师范大学,食品、洗涤剂、水处理、生物技术,23,2.000 
青海师范大学,一般化学,3,2.000 
青海师范大学,纺织和造纸,1,-2.000 
青海师范大学,印刷、涂料、照相,0,-2.000 
青海师范大学,石油,0,-2.000 
青海师范大学,化学工程,4,-2.000 
青海师范大学,核子能、爆破、防护,0,-2.000 
青海师范大学,耐火材料、玻璃、陶瓷、（无机）有机电化学,3,-2.000 
青海师范大学,冶金,0,-2.000 
青海师范大学,催化剂,1,-2.000 
青海师范大学,其他,15,2.000 
青海师范大学,机械工程,9,2.000 
青海师范大学,仪器、测量和测试,17,2.000 
青海师范大学,计算机和控制,18,2.000 
青海师范大学,半导体和电路,5,2.000 
青海师范大学,电子元件,3,-2.000 
青海师范大学,通讯,12,2.000 
青海师范大学,电力工程,9,2.000 
曲阜师范大学,聚合物、塑料,73,2.000 
曲阜师范大学,药物,79,2.000 
曲阜师范大学,农药,9,2.000 
曲阜师范大学,食品、洗涤剂、水处理、生物技术,98,2.000 
曲阜师范大学,一般化学,88,2.000 
曲阜师范大学,纺织和造纸,5,2.000 
曲阜师范大学,印刷、涂料、照相,7,2.000 
曲阜师范大学,石油,1,-2.000 
曲阜师范大学,化学工程,60,2.000 
曲阜师范大学,核子能、爆破、防护,0,-2.000 
曲阜师范大学,耐火材料、玻璃、陶瓷、（无机）有机电化学,11,2.000 
曲阜师范大学,冶金,4,2.000 
曲阜师范大学,催化剂,22,2.000 
曲阜师范大学,其他,61,2.000 
曲阜师范大学,机械工程,72,2.000 
曲阜师范大学,仪器、测量和测试,125,2.000 
曲阜师范大学,计算机和控制,102,2.000 
曲阜师范大学,半导体和电路,29,2.000 
曲阜师范大学,电子元件,49,2.000 
曲阜师范大学,通讯,47,2.000 
曲阜师范大学,电力工程,92,2.000 
山东财政大学,聚合物、塑料,0,-2.000 
山东财政大学,药物,0,-2.000 
山东财政大学,农药,0,-2.000 
山东财政大学,食品、洗涤剂、水处理、生物技术,0,-2.000 
山东财政大学,一般化学,0,-2.000 
山东财政大学,纺织和造纸,0,-2.000 
山东财政大学,印刷、涂料、照相,0,-2.000 
山东财政大学,石油,0,-2.000 
山东财政大学,化学工程,0,-2.000 
山东财政大学,核子能、爆破、防护,0,-2.000 
山东财政大学,耐火材料、玻璃、陶瓷、（无机）有机电化学,0,-2.000 
山东财政大学,冶金,0,-2.000 
山东财政大学,催化剂,0,-2.000 
山东财政大学,其他,5,2.000 
山东财政大学,机械工程,2,-2.000 
山东财政大学,仪器、测量和测试,4,-2.000 
山东财政大学,计算机和控制,45,2.000 
山东财政大学,半导体和电路,0,-2.000 
山东财政大学,电子元件,1,-2.000 
山东财政大学,通讯,18,2.000 
山东财政大学,电力工程,3,-2.000 
山东工商大学,聚合物、塑料,0,-2.000 
山东工商大学,药物,0,-2.000 
山东工商大学,农药,0,-2.000 
山东工商大学,食品、洗涤剂、水处理、生物技术,0,-2.000 
山东工商大学,一般化学,0,-2.000 
山东工商大学,纺织和造纸,0,-2.000 
山东工商大学,印刷、涂料、照相,0,-2.000 
山东工商大学,石油,0,-2.000 
山东工商大学,化学工程,0,-2.000 
山东工商大学,核子能、爆破、防护,0,-2.000 
山东工商大学,耐火材料、玻璃、陶瓷、（无机）有机电化学,0,-2.000 
山东工商大学,冶金,0,-2.000 
山东工商大学,催化剂,0,-2.000 
山东工商大学,其他,0,-2.000 
山东工商大学,机械工程,0,-2.000 
山东工商大学,仪器、测量和测试,0,-2.000 
山东工商大学,计算机和控制,0,-2.000 
山东工商大学,半导体和电路,0,-2.000 
山东工商大学,电子元件,0,-2.000 
山东工商大学,通讯,0,-2.000 
山东工商大学,电力工程,0,-2.000 
山东建筑大学,聚合物、塑料,188,2.000 
山东建筑大学,药物,62,2.000 
山东建筑大学,农药,1,-2.000 
山东建筑大学,食品、洗涤剂、水处理、生物技术,226,2.000 
山东建筑大学,一般化学,76,2.000 
山东建筑大学,纺织和造纸,14,2.000 
山东建筑大学,印刷、涂料、照相,19,2.000 
山东建筑大学,石油,23,2.000 
山东建筑大学,化学工程,49,2.000 
山东建筑大学,核子能、爆破、防护,4,-2.000 
山东建筑大学,耐火材料、玻璃、陶瓷、（无机）有机电化学,119,2.000 
山东建筑大学,冶金,206,2.000 
山东建筑大学,催化剂,3,2.000 
山东建筑大学,其他,282,2.000 
山东建筑大学,机械工程,539,2.000 
山东建筑大学,仪器、测量和测试,212,2.000 
山东建筑大学,计算机和控制,260,2.000 
山东建筑大学,半导体和电路,90,2.000 
山东建筑大学,电子元件,50,2.000 
山东建筑大学,通讯,100,2.000 
山东建筑大学,电力工程,249,2.000 
山东交通学院,聚合物、塑料,151,3.934 
山东交通学院,药物,8,2.301 
山东交通学院,农药,0,-2.000 
山东交通学院,食品、洗涤剂、水处理、生物技术,23,3.255 
山东交通学院,一般化学,14,2.000 
山东交通学院,纺织和造纸,11,2.000 
山东交通学院,印刷、涂料、照相,25,2.000 
山东交通学院,石油,19,2.000 
山东交通学院,化学工程,38,2.000 
山东交通学院,核子能、爆破、防护,0,2.000 
山东交通学院,耐火材料、玻璃、陶瓷、（无机）有机电化学,42,2.000 
山东交通学院,冶金,29,2.000 
山东交通学院,催化剂,1,-2.000 
山东交通学院,其他,280,2.000 
山东交通学院,机械工程,701,2.000 
山东交通学院,仪器、测量和测试,255,2.000 
山东交通学院,计算机和控制,414,2.000 
山东交通学院,半导体和电路,47,2.000 
山东交通学院,电子元件,90,3.863 
山东交通学院,通讯,169,2.000 
山东交通学院,电力工程,328,4.265 
山东农业大学,聚合物、塑料,330,2.000 
山东农业大学,药物,267,2.000 
山东农业大学,农药,580,2.000 
山东农业大学,食品、洗涤剂、水处理、生物技术,727,2.000 
山东农业大学,一般化学,22,2.000 
山东农业大学,纺织和造纸,33,2.000 
山东农业大学,印刷、涂料、照相,17,2.000 
山东农业大学,石油,3,2.000 
山东农业大学,化学工程,74,2.000 
山东农业大学,核子能、爆破、防护,0,-2.000 
山东农业大学,耐火材料、玻璃、陶瓷、（无机）有机电化学,20,2.000 
山东农业大学,冶金,10,2.000 
山东农业大学,催化剂,6,2.000 
山东农业大学,其他,1314,2.000 
山东农业大学,机械工程,278,2.000 
山东农业大学,仪器、测量和测试,272,2.000 
山东农业大学,计算机和控制,349,2.000 
山东农业大学,半导体和电路,24,2.000 
山东农业大学,电子元件,59,2.000 
山东农业大学,通讯,126,2.000 
山东农业大学,电力工程,170,2.000 
山东师范大学,聚合物、塑料,39,2.000 
山东师范大学,药物,74,2.000 
山东师范大学,农药,11,2.000 
山东师范大学,食品、洗涤剂、水处理、生物技术,69,2.000 
山东师范大学,一般化学,93,2.000 
山东师范大学,纺织和造纸,0,2.000 
山东师范大学,印刷、涂料、照相,7,2.000 
山东师范大学,石油,0,2.000 
山东师范大学,化学工程,66,2.000 
山东师范大学,核子能、爆破、防护,0,-2.000 
山东师范大学,耐火材料、玻璃、陶瓷、（无机）有机电化学,11,2.000 
山东师范大学,冶金,6,2.000 
山东师范大学,催化剂,30,2.000 
山东师范大学,其他,53,2.000 
山东师范大学,机械工程,8,2.000 
山东师范大学,仪器、测量和测试,111,2.000 
山东师范大学,计算机和控制,109,2.000 
山东师范大学,半导体和电路,14,2.000 
山东师范大学,电子元件,21,2.000 
山东师范大学,通讯,36,2.000 
山东师范大学,电力工程,12,2.000 
山东中医药大学,聚合物、塑料,47,2.000 
山东中医药大学,药物,130,2.000 
山东中医药大学,农药,17,2.000 
山东中医药大学,食品、洗涤剂、水处理、生物技术,77,2.000 
山东中医药大学,一般化学,4,2.000 
山东中医药大学,纺织和造纸,5,2.000 
山东中医药大学,印刷、涂料、照相,0,-2.000 
山东中医药大学,石油,0,-2.000 
山东中医药大学,化学工程,23,2.000 
山东中医药大学,核子能、爆破、防护,0,-2.000 
山东中医药大学,耐火材料、玻璃、陶瓷、（无机）有机电化学,0,-2.000 
山东中医药大学,冶金,0,-2.000 
山东中医药大学,催化剂,0,-2.000 
山东中医药大学,其他,180,2.000 
山东中医药大学,机械工程,31,2.000 
山东中医药大学,仪器、测量和测试,47,2.000 
山东中医药大学,计算机和控制,33,2.000 
山东中医药大学,半导体和电路,4,2.000 
山东中医药大学,电子元件,8,2.000 
山东中医药大学,通讯,11,2.000 
山东中医药大学,电力工程,20,2.000 
山西农业大学,聚合物、塑料,74,2.000 
山西农业大学,药物,74,2.000 
山西农业大学,农药,91,2.000 
山西农业大学,食品、洗涤剂、水处理、生物技术,179,2.000 
山西农业大学,一般化学,15,2.000 
山西农业大学,纺织和造纸,2,2.000 
山西农业大学,印刷、涂料、照相,2,-2.000 
山西农业大学,石油,1,-2.000 
山西农业大学,化学工程,39,2.000 
山西农业大学,核子能、爆破、防护,0,-2.000 
山西农业大学,耐火材料、玻璃、陶瓷、（无机）有机电化学,2,2.000 
山西农业大学,冶金,7,2.000 
山西农业大学,催化剂,3,2.000 
山西农业大学,其他,268,2.000 
山西农业大学,机械工程,37,2.000 
山西农业大学,仪器、测量和测试,83,2.000 
山西农业大学,计算机和控制,63,2.000 
山西农业大学,半导体和电路,8,2.000 
山西农业大学,电子元件,7,2.000 
山西农业大学,通讯,24,2.000 
山西农业大学,电力工程,35,2.000 
山西师范大学,聚合物、塑料,10,2.000 
山西师范大学,药物,4,2.000 
山西师范大学,农药,3,2.000 
山西师范大学,食品、洗涤剂、水处理、生物技术,11,2.000 
山西师范大学,一般化学,10,2.000 
山西师范大学,纺织和造纸,1,2.000 
山西师范大学,印刷、涂料、照相,4,2.000 
山西师范大学,石油,0,2.000 
山西师范大学,化学工程,7,2.000 
山西师范大学,核子能、爆破、防护,0,-2.000 
山西师范大学,耐火材料、玻璃、陶瓷、（无机）有机电化学,7,2.000 
山西师范大学,冶金,2,2.000 
山西师范大学,催化剂,2,2.000 
山西师范大学,其他,4,2.000 
山西师范大学,机械工程,1,-2.000 
山西师范大学,仪器、测量和测试,3,2.000 
山西师范大学,计算机和控制,1,2.000 
山西师范大学,半导体和电路,5,2.000 
山西师范大学,电子元件,1,2.000 
山西师范大学,通讯,0,-2.000 
山西师范大学,电力工程,4,2.000 
山西医科大学,聚合物、塑料,34,2.000 
山西医科大学,药物,107,2.000 
山西医科大学,农药,1,2.000 
山西医科大学,食品、洗涤剂、水处理、生物技术,62,2.000 
山西医科大学,一般化学,9,2.000 
山西医科大学,纺织和造纸,0,-2.000 
山西医科大学,印刷、涂料、照相,1,-2.000 
山西医科大学,石油,1,-2.000 
山西医科大学,化学工程,16,2.000 
山西医科大学,核子能、爆破、防护,0,-2.000 
山西医科大学,耐火材料、玻璃、陶瓷、（无机）有机电化学,1,-2.000 
山西医科大学,冶金,0,-2.000 
山西医科大学,催化剂,3,-2.000 
山西医科大学,其他,80,2.000 
山西医科大学,机械工程,8,2.000 
山西医科大学,仪器、测量和测试,59,2.000 
山西医科大学,计算机和控制,9,2.000 
山西医科大学,半导体和电路,1,-2.000 
山西医科大学,电子元件,5,-2.000 
山西医科大学,通讯,2,-2.000 
山西医科大学,电力工程,5,-2.000 
陕西师范大学,聚合物、塑料,527,2.000 
陕西师范大学,药物,358,2.000 
陕西师范大学,农药,83,2.000 
陕西师范大学,食品、洗涤剂、水处理、生物技术,467,2.000 
陕西师范大学,一般化学,566,2.000 
陕西师范大学,纺织和造纸,39,2.000 
陕西师范大学,印刷、涂料、照相,90,2.000 
陕西师范大学,石油,26,2.000 
陕西师范大学,化学工程,367,2.000 
陕西师范大学,核子能、爆破、防护,16,2.000 
陕西师范大学,耐火材料、玻璃、陶瓷、（无机）有机电化学,271,2.000 
陕西师范大学,冶金,92,2.000 
陕西师范大学,催化剂,241,2.000 
陕西师范大学,其他,397,2.000 
陕西师范大学,机械工程,62,2.000 
陕西师范大学,仪器、测量和测试,349,2.000 
陕西师范大学,计算机和控制,437,2.000 
陕西师范大学,半导体和电路,153,2.000 
陕西师范大学,电子元件,151,2.000 
陕西师范大学,通讯,215,2.000 
陕西师范大学,电力工程,152,2.000 
上海财经大学,聚合物、塑料,0,-2.000 
上海财经大学,药物,0,-2.000 
上海财经大学,农药,0,-2.000 
上海财经大学,食品、洗涤剂、水处理、生物技术,0,-2.000 
上海财经大学,一般化学,0,-2.000 
上海财经大学,纺织和造纸,0,-2.000 
上海财经大学,印刷、涂料、照相,0,-2.000 
上海财经大学,石油,0,-2.000 
上海财经大学,化学工程,0,-2.000 
上海财经大学,核子能、爆破、防护,0,-2.000 
上海财经大学,耐火材料、玻璃、陶瓷、（无机）有机电化学,0,-2.000 
上海财经大学,冶金,0,-2.000 
上海财经大学,催化剂,0,-2.000 
上海财经大学,其他,0,-2.000 
上海财经大学,机械工程,0,-2.000 
上海财经大学,仪器、测量和测试,0,-2.000 
上海财经大学,计算机和控制,24,2.000 
上海财经大学,半导体和电路,0,-2.000 
上海财经大学,电子元件,3,-2.000 
上海财经大学,通讯,4,-2.000 
上海财经大学,电力工程,0,-2.000 
上海电力学院,聚合物、塑料,137,2.000 
上海电力学院,药物,3,2.000 
上海电力学院,农药,0,-2.000 
上海电力学院,食品、洗涤剂、水处理、生物技术,77,2.000 
上海电力学院,一般化学,125,2.000 
上海电力学院,纺织和造纸,9,2.000 
上海电力学院,印刷、涂料、照相,17,2.000 
上海电力学院,石油,19,2.000 
上海电力学院,化学工程,134,2.000 
上海电力学院,核子能、爆破、防护,3,2.000 
上海电力学院,耐火材料、玻璃、陶瓷、（无机）有机电化学,130,2.000 
上海电力学院,冶金,59,2.000 
上海电力学院,催化剂,24,2.000 
上海电力学院,其他,114,2.000 
上海电力学院,机械工程,207,2.000 
上海电力学院,仪器、测量和测试,266,4.185 
上海电力学院,计算机和控制,587,2.000 
上海电力学院,半导体和电路,199,2.000 
上海电力学院,电子元件,76,2.000 
上海电力学院,通讯,136,2.000 
上海电力学院,电力工程,643,2.000 
上海海洋大学,聚合物、塑料,262,2.000 
上海海洋大学,药物,261,2.000 
上海海洋大学,农药,99,2.000 
上海海洋大学,食品、洗涤剂、水处理、生物技术,593,2.000 
上海海洋大学,一般化学,50,2.000 
上海海洋大学,纺织和造纸,15,2.000 
上海海洋大学,印刷、涂料、照相,9,2.000 
上海海洋大学,石油,4,2.000 
上海海洋大学,化学工程,73,2.000 
上海海洋大学,核子能、爆破、防护,0,-2.000 
上海海洋大学,耐火材料、玻璃、陶瓷、（无机）有机电化学,5,-2.000 
上海海洋大学,冶金,10,2.000 
上海海洋大学,催化剂,8,2.000 
上海海洋大学,其他,490,2.000 
上海海洋大学,机械工程,373,2.000 
上海海洋大学,仪器、测量和测试,289,2.000 
上海海洋大学,计算机和控制,318,2.000 
上海海洋大学,半导体和电路,13,2.000 
上海海洋大学,电子元件,55,2.000 
上海海洋大学,通讯,194,2.000 
上海海洋大学,电力工程,197,2.000 
上海体育学院,聚合物、塑料,16,2.000 
上海体育学院,药物,7,2.000 
上海体育学院,农药,0,-2.000 
上海体育学院,食品、洗涤剂、水处理、生物技术,4,2.000 
上海体育学院,一般化学,0,-2.000 
上海体育学院,纺织和造纸,0,-2.000 
上海体育学院,印刷、涂料、照相,0,-2.000 
上海体育学院,石油,0,-2.000 
上海体育学院,化学工程,0,-2.000 
上海体育学院,核子能、爆破、防护,0,-2.000 
上海体育学院,耐火材料、玻璃、陶瓷、（无机）有机电化学,0,-2.000 
上海体育学院,冶金,0,-2.000 
上海体育学院,催化剂,0,-2.000 
上海体育学院,其他,48,2.000 
上海体育学院,机械工程,2,2.000 
上海体育学院,仪器、测量和测试,12,2.000 
上海体育学院,计算机和控制,19,2.000 
上海体育学院,半导体和电路,1,-2.000 
上海体育学院,电子元件,3,-2.000 
上海体育学院,通讯,19,2.000 
上海体育学院,电力工程,3,-2.000 
上海外国语大学,聚合物、塑料,0,-2.000 
上海外国语大学,药物,0,-2.000 
上海外国语大学,农药,0,-2.000 
上海外国语大学,食品、洗涤剂、水处理、生物技术,0,-2.000 
上海外国语大学,一般化学,0,-2.000 
上海外国语大学,纺织和造纸,0,-2.000 
上海外国语大学,印刷、涂料、照相,0,-2.000 
上海外国语大学,石油,0,-2.000 
上海外国语大学,化学工程,0,-2.000 
上海外国语大学,核子能、爆破、防护,0,-2.000 
上海外国语大学,耐火材料、玻璃、陶瓷、（无机）有机电化学,0,-2.000 
上海外国语大学,冶金,0,-2.000 
上海外国语大学,催化剂,0,-2.000 
上海外国语大学,其他,0,-2.000 
上海外国语大学,机械工程,0,-2.000 
上海外国语大学,仪器、测量和测试,0,-2.000 
上海外国语大学,计算机和控制,0,-2.000 
上海外国语大学,半导体和电路,0,-2.000 
上海外国语大学,电子元件,0,-2.000 
上海外国语大学,通讯,0,-2.000 
上海外国语大学,电力工程,0,-2.000 
上海中医药大学,聚合物、塑料,41,2.000 
上海中医药大学,药物,190,2.000 
上海中医药大学,农药,5,-2.000 
上海中医药大学,食品、洗涤剂、水处理、生物技术,80,2.000 
上海中医药大学,一般化学,4,2.000 
上海中医药大学,纺织和造纸,3,2.000 
上海中医药大学,印刷、涂料、照相,0,-2.000 
上海中医药大学,石油,0,-2.000 
上海中医药大学,化学工程,12,2.000 
上海中医药大学,核子能、爆破、防护,0,-2.000 
上海中医药大学,耐火材料、玻璃、陶瓷、（无机）有机电化学,0,-2.000 
