高校名称,学科,x轴,y轴,类别
南京大学,进化生物学,0.104 ,2.344 ,中国领先
南京大学,精神病学,0.065 ,3.436 ,中国领先
南京大学,康复学,0.015 ,-1.097 ,中国领先
南京大学,矿物学,1.196 ,2.444 ,中国领先
南京大学,昆虫学,0.015 ,-1.624 ,中国领先
南京大学,老年病学与老年学,0.092 ,2.750 ,中国领先
南京大学,力学,0.054 ,2.384 ,中国领先
南京大学,历史与哲学科学,0.028 ,2.000 ,中国领先
南京大学,粒子与场物理,1.278 ,-0.666 ,中国领先
南京大学,林学,0.099 ,2.366 ,中国领先
南京大学,流体与等离子体物理,0.064 ,-2.158 ,中国领先
南京大学,逻辑学,0.089 ,2.043 ,中国领先
南京大学,麻醉学,0.146 ,2.060 ,中国领先
南京大学,泌尿学与肾脏学 ,0.376 ,-1.627 ,中国领先
南京大学,免疫学,0.231 ,2.317 ,中国领先
南京大学,纳米科学与纳米技术,0.932 ,2.579 ,中国领先
南京大学,男科,1.341 ,-1.726 ,中国领先
南京大学,内分泌与代谢医学,0.215 ,2.368 ,中国领先
南京大学,内科医学,0.206 ,3.496 ,中国领先
南京大学,能源与燃料,0.244 ,2.765 ,中国领先
南京大学,凝聚态物理,0.799 ,3.020 ,中国领先
南京大学,农学,0.064 ,-1.743 ,中国领先
南京大学,农业，多学科,0.062 ,2.555 ,中国领先
南京大学,农业，乳制品及动物科学,0.016 ,2.019 ,中国领先
南京大学,农业工程,0.190 ,2.233 ,中国领先
南京大学,农业经济与政策,0.077 ,2.813 ,中国领先
南京大学,皮肤科,0.091 ,-1.755 ,中国领先
南京大学,气象学与大气科学,1.104 ,2.589 ,中国领先
南京大学,热带医学,0.038 ,3.186 ,中国领先
南京大学,热力学,0.087 ,2.517 ,中国领先
南京大学,神经病学,0.253 ,2.385 ,中国领先
南京大学,神经科学,0.250 ,2.481 ,中国领先
南京大学,神经影像学,0.208 ,2.214 ,中国领先
南京大学,生理学,0.179 ,2.540 ,中国领先
南京大学,生态学,0.169 ,2.218 ,中国领先
南京大学,生物材料科学,0.518 ,2.554 ,中国领先
南京大学,生物多样性保护,0.206 ,2.975 ,中国领先
南京大学,生物化学研究方法,0.161 ,-1.490 ,中国领先
南京大学,生物化学与分子生物学,0.243 ,2.082 ,中国领先
南京大学,生物技术和应用微生物学,0.309 ,2.294 ,中国领先
南京大学,生物物理学,0.435 ,2.005 ,中国领先
南京大学,生物学,0.127 ,2.101 ,中国领先
南京大学,生物医学工程,0.218 ,2.214 ,中国领先
南京大学,生殖生物学,0.207 ,-1.290 ,中国领先
南京大学,声学,0.399 ,2.480 ,中国领先
南京大学,石油工程,0.091 ,3.136 ,中国领先
南京大学,食品科学与技术,0.056 ,2.622 ,中国领先
南京大学,兽医学,0.010 ,2.218 ,中国领先
南京大学,数学,0.327 ,-1.154 ,中国领先
南京大学,数学的跨学科应用,0.215 ,2.166 ,中国领先
南京大学,数学物理学,0.252 ,-2.000 ,中国领先
南京大学,数学与计算生物学,0.158 ,2.700 ,中国领先
南京大学,水资源,0.475 ,2.411 ,中国领先
南京大学,陶瓷材料科学,0.278 ,2.483 ,中国领先
南京大学,天文学与天体物理学,1.094 ,-1.589 ,中国领先
南京大学,听力学及言语语言病理学,0.200 ,-1.794 ,中国领先
南京大学,统计与概率,0.093 ,-0.740 ,中国领先
南京大学,土木工程,0.174 ,2.456 ,中国领先
南京大学,土壤科学,0.328 ,2.206 ,中国领先
南京大学,外科,0.170 ,2.084 ,中国领先
南京大学,微生物学,0.098 ,2.394 ,中国领先
南京大学,无机化学与核化学,1.110 ,-1.685 ,中国领先
南京大学,物理，原子，分子，化学制品,0.396 ,-1.761 ,中国领先
南京大学,物理化学,0.556 ,2.166 ,中国领先
南京大学,细胞生物学,0.450 ,2.582 ,中国领先
南京大学,细胞与组织工程,0.282 ,2.163 ,中国领先
南京大学,显微镜学,0.129 ,2.176 ,中国领先
南京大学,小儿科学,0.029 ,-1.815 ,中国领先
南京大学,心理学,0.032 ,2.374 ,中国领先
南京大学,心脏和心血管系统,0.103 ,2.225 ,中国领先
南京大学,血液学,0.186 ,2.027 ,中国领先
南京大学,牙科，口腔外科，口腔医学,0.149 ,2.666 ,中国领先
南京大学,眼科学,0.053 ,2.995 ,中国领先
南京大学,遥感技术,1.092 ,2.955 ,中国领先
南京大学,药理学及药剂学,0.276 ,2.123 ,中国领先
南京大学,冶金与冶金工程,0.183 ,2.254 ,中国领先
南京大学,医学检验技术,0.230 ,-2.144 ,中国领先
南京大学,医学信息学,0.018 ,3.386 ,中国领先
南京大学,医学研究和实验,0.466 ,2.404 ,中国领先
南京大学,医药化学,0.340 ,-1.070 ,中国领先
南京大学,仪器及仪表学,0.206 ,2.310 ,中国领先
南京大学,移植学,0.121 ,-2.146 ,中国领先
南京大学,遗传学与遗传,0.175 ,2.136 ,中国领先
南京大学,营养学与膳食学,0.130 ,2.794 ,中国领先
南京大学,应用化学,0.269 ,2.306 ,中国领先
南京大学,应用数学,0.323 ,-1.543 ,中国领先
南京大学,应用物理,0.882 ,2.383 ,中国领先
南京大学,有机化学,0.541 ,2.226 ,中国领先
南京大学,渔业,0.053 ,-1.097 ,中国领先
南京大学,与其它学科有关的物理学,0.886 ,2.101 ,中国领先
南京大学,园艺学,0.033 ,2.508 ,中国领先
南京大学,原子核科学与技术,0.062 ,-2.113 ,中国领先
南京大学,运动科学,0.019 ,2.860 ,中国领先
南京大学,运营研究与管理,0.275 ,2.485 ,中国领先
南京大学,真菌学,0.080 ,3.167 ,中国领先
南京大学,植物学,0.122 ,-0.592 ,中国领先
南京大学,制造工程,0.055 ,2.074 ,中国领先
南京大学,肿瘤学,0.439 ,2.655 ,中国领先
南京大学,重症医学,0.183 ,2.158 ,中国领先
南京大学,周围性血管疾病学,0.238 ,2.222 ,中国领先
南京大学,自动化及控制系统,0.074 ,2.055 ,中国领先
南京大学,综合医学与补充医学,0.277 ,-1.172 ,中国领先
南京航空航天大学,材料科学，表征与试验,0.265 ,2.803 ,学科特色
南京航空航天大学,材料科学，多学科,0.318 ,2.491 ,学科特色
南京航空航天大学,材料科学，纺织品,0.105 ,2.165 ,学科特色
南京航空航天大学,材料科学，复合材料,1.056 ,2.959 ,学科特色
南京航空航天大学,材料科学，涂料与薄膜,0.309 ,2.022 ,学科特色
南京航空航天大学,采矿与矿物加工工程,0.015 ,-2.219 ,学科特色
南京航空航天大学,成像学与摄影工艺,0.244 ,2.253 ,学科特色
南京航空航天大学,船舶工程,0.273 ,3.522 ,学科特色
南京航空航天大学,地球化学与地球物理,0.026 ,-2.019 ,学科特色
南京航空航天大学,地球科学，多学科,0.033 ,2.554 ,学科特色
南京航空航天大学,电化学,0.232 ,-1.643 ,学科特色
南京航空航天大学,电机与电子工程,0.542 ,2.310 ,学科特色
南京航空航天大学,电信科学,0.566 ,2.773 ,学科特色
南京航空航天大学,动物学,0.003 ,2.079 ,学科特色
南京航空航天大学,多学科科学,0.066 ,3.046 ,学科特色
南京航空航天大学,放射学，核子医学与医学成像学,0.095 ,2.599 ,学科特色
南京航空航天大学,分析化学,0.087 ,2.753 ,学科特色
南京航空航天大学,高分子科学,0.128 ,2.285 ,学科特色
南京航空航天大学,工程，多学科,0.678 ,2.577 ,学科特色
南京航空航天大学,工业工程,0.392 ,2.791 ,学科特色
南京航空航天大学,公共，环境，职业健康,0.010 ,3.798 ,学科特色
南京航空航天大学,光学,0.274 ,2.297 ,学科特色
南京航空航天大学,海洋学,0.040 ,3.417 ,学科特色
南京航空航天大学,航空航天科学,2.719 ,2.879 ,学科特色
南京航空航天大学,核物理,0.116 ,2.715 ,学科特色
南京航空航天大学,化学，多学科,0.107 ,2.608 ,学科特色
南京航空航天大学,化学工程,0.076 ,2.406 ,学科特色
南京航空航天大学,环境工程,0.057 ,3.050 ,学科特色
南京航空航天大学,环境科学,0.043 ,2.202 ,学科特色
南京航空航天大学,机器人学,0.465 ,2.169 ,学科特色
南京航空航天大学,机械工程,0.804 ,2.729 ,学科特色
南京航空航天大学,计算机科学，控制论,0.503 ,3.019 ,学科特色
南京航空航天大学,计算机科学，跨学科应用,0.272 ,2.504 ,学科特色
南京航空航天大学,计算机科学，人工智能,0.417 ,2.199 ,学科特色
南京航空航天大学,计算机科学，软件工程,0.297 ,2.626 ,学科特色
南京航空航天大学,计算机科学，信息系统,0.410 ,2.960 ,学科特色
南京航空航天大学,计算机科学，硬件,0.263 ,2.029 ,学科特色
南京航空航天大学,计算机科学理论与方法,0.312 ,2.200 ,学科特色
南京航空航天大学,建筑与建筑技术,0.163 ,3.255 ,学科特色
南京航空航天大学,交通科技,0.380 ,2.948 ,学科特色
南京航空航天大学,结晶学,0.035 ,-2.222 ,学科特色
南京航空航天大学,昆虫学,0.006 ,-2.200 ,学科特色
南京航空航天大学,力学,0.662 ,2.621 ,学科特色
南京航空航天大学,粒子与场物理,0.038 ,3.449 ,学科特色
南京航空航天大学,流体与等离子体物理,0.219 ,2.012 ,学科特色
南京航空航天大学,纳米科学与纳米技术,0.213 ,2.712 ,学科特色
南京航空航天大学,内分泌与代谢医学,0.002 ,3.259 ,学科特色
南京航空航天大学,能源与燃料,0.220 ,2.752 ,学科特色
南京航空航天大学,凝聚态物理,0.262 ,3.533 ,学科特色
南京航空航天大学,气象学与大气科学,0.058 ,2.190 ,学科特色
南京航空航天大学,热力学,0.391 ,3.156 ,学科特色
南京航空航天大学,神经病学,0.002 ,-2.281 ,学科特色
南京航空航天大学,神经科学,0.019 ,2.283 ,学科特色
南京航空航天大学,神经影像学,0.064 ,2.236 ,学科特色
南京航空航天大学,生态学,0.007 ,3.011 ,学科特色
南京航空航天大学,生物材料科学,0.092 ,2.477 ,学科特色
南京航空航天大学,生物化学研究方法,0.016 ,2.205 ,学科特色
南京航空航天大学,生物化学与分子生物学,0.003 ,2.917 ,学科特色
南京航空航天大学,生物技术和应用微生物学,0.021 ,2.166 ,学科特色
南京航空航天大学,生物物理学,0.021 ,-0.783 ,学科特色
南京航空航天大学,生物学,0.032 ,2.352 ,学科特色
南京航空航天大学,生物医学工程,0.229 ,2.902 ,学科特色
南京航空航天大学,声学,0.507 ,2.652 ,学科特色
南京航空航天大学,石油工程,0.017 ,2.073 ,学科特色
南京航空航天大学,食品科学与技术,0.007 ,-2.144 ,学科特色
南京航空航天大学,数学,0.098 ,2.390 ,学科特色
南京航空航天大学,数学的跨学科应用,0.712 ,2.147 ,学科特色
南京航空航天大学,数学物理学,0.285 ,-1.571 ,学科特色
南京航空航天大学,数学与计算生物学,0.112 ,2.367 ,学科特色
南京航空航天大学,水资源,0.028 ,3.146 ,学科特色
南京航空航天大学,陶瓷材料科学,0.368 ,2.522 ,学科特色
南京航空航天大学,天文学与天体物理学,0.048 ,2.517 ,学科特色
南京航空航天大学,听力学及言语语言病理学,0.008 ,-2.301 ,学科特色
南京航空航天大学,统计与概率,0.081 ,2.137 ,学科特色
南京航空航天大学,土木工程,0.196 ,3.065 ,学科特色
南京航空航天大学,微生物学,0.001 ,2.000 ,学科特色
南京航空航天大学,无机化学与核化学,0.102 ,2.309 ,学科特色
南京航空航天大学,物理，原子，分子，化学制品,0.073 ,-1.651 ,学科特色
南京航空航天大学,物理化学,0.161 ,2.366 ,学科特色
南京航空航天大学,牙科，口腔外科，口腔医学,0.004 ,2.148 ,学科特色
南京航空航天大学,遥感技术,0.120 ,2.046 ,学科特色
南京航空航天大学,药理学及药剂学,0.003 ,2.330 ,学科特色
南京航空航天大学,冶金与冶金工程,0.400 ,2.228 ,学科特色
南京航空航天大学,医学研究和实验,0.009 ,-2.036 ,学科特色
南京航空航天大学,仪器及仪表学,0.538 ,2.602 ,学科特色
南京航空航天大学,遗传学与遗传,0.004 ,2.093 ,学科特色
南京航空航天大学,应用化学,0.022 ,-1.974 ,学科特色
南京航空航天大学,应用数学,0.274 ,2.243 ,学科特色
南京航空航天大学,应用物理,0.302 ,2.462 ,学科特色
南京航空航天大学,有机化学,0.019 ,-1.641 ,学科特色
南京航空航天大学,与其它学科有关的物理学,0.172 ,-1.439 ,学科特色
南京航空航天大学,原子核科学与技术,0.225 ,2.799 ,学科特色
南京航空航天大学,运营研究与管理,0.425 ,2.136 ,学科特色
南京航空航天大学,植物学,0.001 ,-2.105 ,学科特色
南京航空航天大学,制造工程,1.311 ,2.790 ,学科特色
南京航空航天大学,肿瘤学,0.005 ,3.179 ,学科特色
南京航空航天大学,自动化及控制系统,1.238 ,2.590 ,学科特色
南京理工大学,材料科学，表征与试验,0.170 ,2.449 ,学科特色
南京理工大学,材料科学，多学科,0.337 ,2.772 ,学科特色
南京理工大学,材料科学，纺织品,0.147 ,2.347 ,学科特色
南京理工大学,材料科学，复合材料,0.273 ,3.637 ,学科特色
南京理工大学,材料科学，涂料与薄膜,0.404 ,2.646 ,学科特色
南京理工大学,成像学与摄影工艺,0.536 ,3.362 ,学科特色
南京理工大学,传染病学,0.001 ,3.279 ,学科特色
南京理工大学,地理与物理,0.063 ,3.053 ,学科特色
南京理工大学,地球化学与地球物理,0.048 ,4.422 ,学科特色
南京理工大学,地球科学，多学科,0.008 ,3.419 ,学科特色
南京理工大学,地质工程,0.031 ,3.233 ,学科特色
南京理工大学,电化学,0.343 ,2.568 ,学科特色
南京理工大学,电机与电子工程,0.559 ,2.591 ,学科特色
南京理工大学,电信科学,0.620 ,2.967 ,学科特色
南京理工大学,动物学,0.002 ,2.653 ,学科特色
南京理工大学,毒理学,0.042 ,-2.020 ,学科特色
南京理工大学,多学科科学,0.041 ,3.052 ,学科特色
南京理工大学,放射学，核子医学与医学成像学,0.040 ,2.383 ,学科特色
南京理工大学,分析化学,0.207 ,2.678 ,学科特色
南京理工大学,高分子科学,0.174 ,2.446 ,学科特色
南京理工大学,工程，多学科,0.497 ,2.750 ,学科特色
南京理工大学,工业工程,0.170 ,2.874 ,学科特色
南京理工大学,光谱学,0.163 ,4.151 ,学科特色
南京理工大学,光学,0.491 ,2.277 ,学科特色
南京理工大学,海洋工程,0.122 ,3.114 ,学科特色
南京理工大学,海洋及淡水生物学,0.008 ,3.530 ,学科特色
南京理工大学,海洋学,0.040 ,2.836 ,学科特色
南京理工大学,航空航天科学,0.399 ,2.843 ,学科特色
南京理工大学,核物理,0.077 ,3.555 ,学科特色
南京理工大学,呼吸系统,0.002 ,2.533 ,学科特色
南京理工大学,湖沼(生物)学,0.010 ,3.195 ,学科特色
南京理工大学,化学，多学科,0.263 ,2.789 ,学科特色
南京理工大学,化学工程,0.289 ,2.623 ,学科特色
南京理工大学,环境工程,0.211 ,2.773 ,学科特色
南京理工大学,环境科学,0.070 ,2.711 ,学科特色
南京理工大学,机器人学,0.163 ,-1.669 ,学科特色
南京理工大学,机械工程,0.378 ,2.810 ,学科特色
南京理工大学,计算机科学，控制论,0.430 ,2.634 ,学科特色
南京理工大学,计算机科学，跨学科应用,0.246 ,2.226 ,学科特色
南京理工大学,计算机科学，人工智能,0.663 ,2.557 ,学科特色
南京理工大学,计算机科学，软件工程,0.306 ,2.468 ,学科特色
南京理工大学,计算机科学，信息系统,0.413 ,3.076 ,学科特色
南京理工大学,计算机科学，硬件,0.294 ,2.576 ,学科特色
南京理工大学,计算机科学理论与方法,0.340 ,2.410 ,学科特色
南京理工大学,建筑与建筑技术,0.079 ,2.622 ,学科特色
南京理工大学,交通科技,0.213 ,3.357 ,学科特色
南京理工大学,结晶学,0.154 ,-1.949 ,学科特色
南京理工大学,矿物学,0.051 ,3.172 ,学科特色
南京理工大学,力学,0.321 ,2.754 ,学科特色
南京理工大学,粒子与场物理,0.018 ,2.000 ,学科特色
南京理工大学,流体与等离子体物理,0.155 ,2.134 ,学科特色
南京理工大学,泌尿学与肾脏学 ,0.002 ,-2.214 ,学科特色
南京理工大学,免疫学,0.006 ,3.164 ,学科特色
南京理工大学,纳米科学与纳米技术,0.323 ,2.951 ,学科特色
南京理工大学,内分泌与代谢医学,0.007 ,3.591 ,学科特色
南京理工大学,能源与燃料,0.235 ,3.026 ,学科特色
南京理工大学,凝聚态物理,0.260 ,3.381 ,学科特色
南京理工大学,农业工程,0.116 ,3.384 ,学科特色
南京理工大学,气象学与大气科学,0.015 ,2.466 ,学科特色
南京理工大学,热力学,0.363 ,2.622 ,学科特色
南京理工大学,神经科学,0.010 ,2.999 ,学科特色
南京理工大学,生理学,0.010 ,3.255 ,学科特色
南京理工大学,生态学,0.006 ,3.783 ,学科特色
南京理工大学,生物材料科学,0.199 ,3.154 ,学科特色
南京理工大学,生物化学研究方法,0.068 ,2.426 ,学科特色
南京理工大学,生物化学与分子生物学,0.039 ,2.420 ,学科特色
南京理工大学,生物技术和应用微生物学,0.051 ,2.748 ,学科特色
南京理工大学,生物物理学,0.119 ,2.122 ,学科特色
南京理工大学,生物学,0.012 ,-1.846 ,学科特色
南京理工大学,生物医学工程,0.113 ,2.347 ,学科特色
南京理工大学,声学,0.169 ,3.225 ,学科特色
南京理工大学,石油工程,0.025 ,2.477 ,学科特色
南京理工大学,食品科学与技术,0.019 ,2.531 ,学科特色
